Time,Global_Radiation,Wind_speed,Wind_Direction,Temperature,Humidity,Pressure,Actual_Power,Date,Cluster
2017-02-10 13:00:00,-0.1671877,-0.5598149370000001,-0.5427444229999999,-0.4315569489999999,-0.269733736,0.02056962,4.209,2017-02-10,1
2017-02-10 13:15:00,-0.154584274,-0.5796430929999999,-0.540966299,-0.420689655,-0.279957299,0.0087025319999999,4.32967,2017-02-10,1
2017-02-10 13:30:00,-0.142730348,-0.595505618,-0.5392993079999999,-0.41107628,-0.287778941,-0.000791139,4.877,2017-02-10,1
2017-02-10 13:45:00,-0.131685092,-0.6074025120000001,-0.53774345,-0.403134796,-0.292788077,-0.0087025319999999,5.07967,2017-02-10,1
2017-02-10 14:00:00,-0.121547125,-0.61269002,-0.536465424,-0.397283177,-0.294553592,-0.014240506,4.17667,2017-02-10,1
2017-02-10 14:15:00,-0.112375618,-0.614011897,-0.5354096629999999,-0.3922675029999999,-0.294430416,-0.018987342,4.16667,2017-02-10,1
2017-02-10 14:30:00,-0.104229741,-0.615333774,-0.534520601,-0.387669801,-0.294101948,-0.022943038,3.2783300000000004,2017-02-10,1
2017-02-10 14:45:00,-0.097188391,-0.616655651,-0.533742672,-0.383490073,-0.293527129,-0.026898734,3.612330000000001,2017-02-10,1
2017-02-10 15:00:00,-0.09133046,-0.6179775279999999,-0.532964743,-0.378892372,-0.292726489,-0.03085443,2.774,2017-02-10,1
2017-02-10 15:15:00,-0.0867151209999999,-0.619299405,-0.532297947,-0.375130617,-0.291741085,-0.034810127,4.013999999999999,2017-02-10,1
2017-02-10 15:30:00,-0.0834212679999999,-0.619299405,-0.5315755839999999,-0.371368861,-0.29052986,-0.037974684,3.60533,2017-02-10,1
2017-02-10 15:45:00,-0.081508072,-0.620621282,-0.530797655,-0.368443051,-0.289113342,-0.041139241,3.3956699999999995,2017-02-10,1
2017-02-10 16:00:00,-0.081725032,-0.620621282,-0.5299085929999999,-0.365517241,-0.287512061,-0.0435126579999999,3.74033,2017-02-10,1
2017-02-10 16:15:00,-0.1047425569999999,-0.621943159,-0.528908399,-0.363427377,-0.285705487,-0.045886076,4.308669999999999,2017-02-10,1
2017-02-10 16:30:00,-0.156083273,-0.623265036,-0.5276859389999999,-0.361755486,-0.283714151,-0.047468354,2.25233,2017-02-10,1
2017-02-10 16:45:00,-0.230086488,-0.624586913,-0.526241214,-0.360501567,-0.281538051,-0.048259494,1.6123299999999998,2017-02-10,1
2017-02-10 17:00:00,-0.321032337,-0.62590879,-0.524518656,-0.360083595,-0.279197717,-0.0490506329999999,1.10133,2017-02-10,1
2017-02-10 17:15:00,-0.4232206779999999,-0.631196299,-0.520962409,-0.362173459,-0.271417134,-0.045886076,1.005,2017-02-10,1
2017-02-10 17:30:00,-0.530971095,-0.640449438,-0.514294446,-0.367607106,-0.254193098,-0.037974684,1.42433,2017-02-10,1
2017-02-10 17:45:00,-0.638583446,-0.653668209,-0.504848165,-0.375966562,-0.229455359,-0.025316456,0.703333,2017-02-10,1
2017-02-10 18:00:00,-0.740337866,-0.669530734,-0.49301253,-0.386833856,-0.199154195,-0.009493671,0.344667,2017-02-10,1
2017-02-21 08:00:00,-1.0,-0.805684071,0.6365404379999999,-0.437408568,0.62259038,-0.259493671,0.0,2017-02-21,1
2017-02-21 08:15:00,-0.9755032,-0.805684071,0.615480788,-0.435736677,0.604853113,-0.252373418,0.0,2017-02-21,1
2017-02-21 08:30:00,-0.912091597,-0.8070059479999999,0.556691579,-0.430721003,0.583235819,-0.245253165,0.0,2017-02-21,1
2017-02-21 08:45:00,-0.82497214,-0.808327826,0.46706304,-0.422779519,0.558272259,-0.237341772,0.0,2017-02-21,1
2017-02-21 09:00:00,-0.7293123340000001,-0.8096497029999999,0.353263134,-0.412330199,0.530516721,-0.2302215189999999,0.0,2017-02-21,1
2017-02-21 09:15:00,-0.6402796820000001,-0.812293457,0.222015392,-0.400626959,0.500564554,-0.223101266,0.0,2017-02-21,1
2017-02-21 09:30:00,-0.57306141,-0.8136153340000001,0.080154474,-0.387251829,0.468949519,-0.215981013,0.0,2017-02-21,1
2017-02-21 09:45:00,-0.521010641,-0.816259088,-0.065540522,-0.373040752,0.436246433,-0.210443038,0.0,2017-02-21,1
2017-02-21 10:00:00,-0.468072307,-0.817580965,-0.2084572,-0.358829676,0.403009587,-0.204905063,0.0,2017-02-21,1
2017-02-21 10:15:00,-0.415311486,-0.820224719,-0.341705332,-0.3446186,0.369793271,-0.200158228,0.0,2017-02-21,1
2017-02-21 10:30:00,-0.363714362,-0.8215465959999999,-0.458616953,-0.331243469,0.337192831,-0.196993671,0.0,2017-02-21,1
2017-02-21 10:45:00,-0.314346012,-0.822868473,-0.552357403,-0.319122257,0.3057215,-0.194620253,0.0,2017-02-21,1
2017-02-21 11:00:00,-0.268212345,-0.822868473,-0.616203151,-0.308672936,0.275974626,-0.193829114,0.0,2017-02-21,1
2017-02-21 11:15:00,-0.226338991,-0.8215465959999999,-0.662545495,-0.298641588,0.245098643,-0.1962025319999999,0.0,2017-02-21,1
2017-02-21 11:30:00,-0.189791028,-0.816259088,-0.707776512,-0.287774295,0.2107326889999999,-0.201740506,0.0,2017-02-21,1
2017-02-21 11:45:00,-0.15955464,-0.8096497029999999,-0.751396105,-0.276489028,0.174026401,-0.2096518989999999,0.0,2017-02-21,1
2017-02-21 12:00:00,-0.136694904,-0.80171844,-0.7927374770000001,-0.265203762,0.136170475,-0.2199367089999999,0.0,2017-02-21,1
2017-02-21 12:15:00,-0.12221773,-0.791143424,-0.831356097,-0.254336468,0.098335078,-0.232594937,0.0,2017-02-21,1
2017-02-21 12:30:00,-0.11716847,-0.781890284,-0.8666407359999999,-0.243469175,0.061710907,-0.246044304,0.0,2017-02-21,1
2017-02-21 12:45:00,-0.117306535,-0.7713152679999999,-0.8980357290000001,-0.233437827,0.0274681279999999,-0.259493671,0.0,2017-02-21,1
2017-02-21 13:00:00,-0.117779904,-0.762062128,-0.924985414,-0.2246603969999999,-0.003182033,-0.2737341769999999,0.0,2017-02-21,1
2017-02-21 13:15:00,-0.11856885,-0.752808989,-0.94687856,-0.217554859,-0.029089939,-0.286392405,0.0,2017-02-21,1
2017-02-21 13:30:00,-0.119653652,-0.746199603,-0.963270636,-0.211703239,-0.049044364,-0.2982594939999999,0.0,2017-02-21,1
2017-02-21 13:45:00,-0.1210737569999999,-0.7422339720000001,-0.973494846,-0.208359457,-0.06189567,-0.308544304,0.0,2017-02-21,1
2017-02-21 14:00:00,-0.122829163,-0.740912095,-0.976995527,-0.206687565,-0.066432633,-0.316455696,0.0,2017-02-21,1
2017-02-21 14:15:00,-0.124900149,-0.743555849,-0.966882449,-0.207105538,-0.066083636,-0.32278481,0.0,2017-02-21,1
2017-02-21 14:30:00,-0.127306437,-0.752808989,-0.938765871,-0.2079414839999999,-0.065077703,-0.329113924,0.0,2017-02-21,1
2017-02-21 14:45:00,-0.1300480269999999,-0.767349636,-0.8962020390000001,-0.208777429,-0.063414834,-0.335443038,0.0,2017-02-21,1
2017-02-21 15:00:00,-0.133144644,-0.785855915,-0.842524935,-0.210449321,-0.061136088,-0.341772152,0.0,2017-02-21,1
2017-02-21 15:15:00,-0.136556839,-0.805684071,-0.781290807,-0.212121212,-0.058261994,-0.347310127,0.0,2017-02-21,1
2017-02-21 15:30:00,-0.140343784,-0.826834104,-0.715944767,-0.214211076,-0.054813081,-0.352848101,0.0,2017-02-21,1
2017-02-21 15:45:00,-0.144466031,-0.8479841370000001,-0.649931931,-0.216718913,-0.050809879,-0.358386076,0.0,2017-02-21,1
2017-02-21 16:15:00,-0.174939103,-0.8863185720000001,-0.5296863279999999,-0.22215256,-0.04126378,-0.3662974679999999,0.0,2017-02-21,1
2017-02-21 16:30:00,-0.225747281,-0.90085922,-0.482399355,-0.225496343,-0.035761943,-0.368670886,0.0,2017-02-21,1
2017-02-21 16:45:00,-0.296515813,-0.91011236,-0.44828161,-0.228840125,-0.029808462,-0.370253165,0.0,2017-02-21,1
2017-02-21 17:00:00,-0.3818009679999999,-0.912756114,-0.430778207,-0.232183908,-0.023423867,-0.371044304,0.0,2017-02-21,1
2017-02-21 17:15:00,-0.4762181829999999,-0.903502974,-0.42294335,-0.237199582,-0.008745458,-0.369462025,0.0,2017-02-21,1
2017-02-21 17:30:00,-0.5742842770000001,-0.874421679,-0.415664157,-0.244723093,0.020221305,-0.363924051,0.0,2017-02-21,1
2017-02-21 17:45:00,-0.670555517,-0.8307997359999999,-0.408885061,-0.254336468,0.060581799,-0.356803797,0.0,2017-02-21,1
2017-02-21 18:00:00,-0.759627617,-0.7752808990000001,-0.402717195,-0.265621735,0.109544045,-0.346518987,0.1103329999999999,2017-02-21,1
2017-04-26 08:00:00,-0.853946214,-0.554527429,-0.586030617,-0.168652038,0.580628605,0.331487342,0.053333,2017-04-26,1
2017-04-26 08:15:00,-0.811205018,-0.553205552,-0.5877531739999999,-0.168234065,0.579376322,0.3409810129999999,0.22,2017-04-26,1
2017-04-26 08:30:00,-0.7670437179999999,-0.549239921,-0.5895868639999999,-0.166562173,0.575783704,0.352056962,0.287667,2017-04-26,1
2017-04-26 08:45:00,-0.722882417,-0.543952412,-0.59147612,-0.164054336,0.5700971029999999,0.363132911,0.7140000000000001,2017-04-26,1
2017-04-26 09:00:00,-0.6801806690000001,-0.53602115,-0.59330981,-0.160710554,0.562501283,0.375,1.048,2017-04-26,1
2017-04-26 09:15:00,-0.640358576,-0.526768011,-0.5951435,-0.156948798,0.5532836529999999,0.386867089,1.58433,2017-04-26,1
2017-04-26 09:30:00,-0.604855968,-0.514871117,-0.5968660570000001,-0.152351097,0.542628975,0.3979430379999999,2.34433,2017-04-26,1
2017-04-26 09:45:00,-0.5703592670000001,-0.5042960999999999,-0.598421915,-0.147335423,0.53080413,0.409018987,3.74,2017-04-26,1
2017-04-26 10:00:00,-0.533239317,-0.49107733,-0.599811074,-0.142319749,0.518034941,0.417721519,4.58567,2017-04-26,1
2017-04-26 10:15:00,-0.494363961,-0.4778585589999999,-0.6009779679999999,-0.1368861019999999,0.5045266979999999,0.425632911,3.687,2017-04-26,1
2017-04-26 10:30:00,-0.454640487,-0.4646397879999999,-0.60186703,-0.131452456,0.4905462829999999,0.431962025,4.26567,2017-04-26,1
2017-04-26 10:45:00,-0.415015631,-0.450099141,-0.602422693,-0.126436782,0.476298988,0.435917722,6.532,2017-04-26,1
2017-04-26 11:00:00,-0.376357235,-0.43688037,-0.602644959,-0.121421108,0.4620311629999999,0.4375,5.321000000000001,2017-04-26,1
2017-04-26 11:15:00,-0.3395725879999999,-0.421017845,-0.6012558000000001,-0.115987461,0.444807128,0.436708861,3.761330000000001,2017-04-26,1
2017-04-26 11:30:00,-0.305588702,-0.402511566,-0.597532854,-0.109717868,0.422307076,0.436708861,3.758,2017-04-26,1
2017-04-26 11:45:00,-0.275293143,-0.380039656,-0.591753952,-0.10261233,0.3956601179999999,0.435126582,4.351,2017-04-26,1
2017-04-26 12:00:00,-0.249612923,-0.354923992,-0.584419193,-0.095506792,0.36601589,0.434335443,6.244330000000001,2017-04-26,1
2017-04-26 12:15:00,-0.229415883,-0.328486451,-0.575861973,-0.087983281,0.3345445589999999,0.432753165,7.20367,2017-04-26,1
2017-04-26 12:30:00,-0.215648761,-0.302048909,-0.566526825,-0.080041797,0.302375234,0.431170886,6.90833,2017-04-26,1
2017-04-26 12:45:00,-0.205589688,-0.276933245,-0.556802712,-0.072518286,0.270678081,0.4287974679999999,5.91033,2017-04-26,1
2017-04-26 13:00:00,-0.195944813,-0.253139458,-0.547134165,-0.0654127479999999,0.2406027389999999,0.42721519,7.28133,2017-04-26,1
2017-04-26 13:15:00,-0.18679303,-0.231989425,-0.537910149,-0.058725183,0.213278315,0.424841772,8.06633,2017-04-26,1
2017-04-26 13:30:00,-0.178173785,-0.213483146,-0.5295196289999999,-0.05245559,0.189874977,0.422468354,7.175,2017-04-26,1
2017-04-26 13:45:00,-0.170126527,-0.200264375,-0.522407135,-0.047439916,0.171521833,0.420886076,5.81433,2017-04-26,1
2017-04-26 14:00:00,-0.162749874,-0.192333113,-0.516961631,-0.043260188,0.15938905,0.418512658,5.67933,2017-04-26,1
2017-04-26 14:15:00,-0.156043826,-0.188367482,-0.5125163229999999,-0.039916405,0.150889943,0.416139241,5.89633,2017-04-26,1
2017-04-26 14:30:00,-0.150107001,-0.1830799739999999,-0.508293279,-0.036572623,0.142739833,0.412974684,7.03267,2017-04-26,1
2017-04-26 14:45:00,-0.144959123,-0.1791143419999999,-0.504292501,-0.03322884,0.135000308,0.409810127,7.10767,2017-04-26,1
2017-04-26 15:00:00,-0.140679086,-0.175148711,-0.500402856,-0.029885057,0.127774014,0.40585443,7.867669999999999,2017-04-26,1
2017-04-26 15:15:00,-0.137286615,-0.17118308,-0.496791043,-0.0269592479999999,0.12110201,0.401898734,8.81933,2017-04-26,1
2017-04-26 15:30:00,-0.134880327,-0.167217449,-0.493345928,-0.0240334379999999,0.115107471,0.3979430379999999,8.333,2017-04-26,1
2017-04-26 15:45:00,-0.133479946,-0.164573695,-0.4901230789999999,-0.021525601,0.109810926,0.393987342,5.683330000000001,2017-04-26,1
2017-04-26 16:00:00,-0.1336180119999999,-0.161929941,-0.487122496,-0.0194357369999999,0.105315021,0.390822785,4.42933,2017-04-26,1
2017-04-26 16:15:00,-0.149771699,-0.160608063,-0.4843997439999999,-0.017345873,0.101681345,0.387658228,5.811,2017-04-26,1
2017-04-26 16:30:00,-0.185885741,-0.159286186,-0.481843692,-0.016091954,0.098992014,0.38528481,7.08633,2017-04-26,1
2017-04-26 16:45:00,-0.2380154039999999,-0.157964309,-0.479565471,-0.015256008,0.097329145,0.383702532,5.19667,2017-04-26,1
2017-04-26 17:00:00,-0.30213706,-0.157964309,-0.477509516,-0.014838036,0.0967543269999999,0.382911392,4.38333,2017-04-26,1
2017-04-26 17:15:00,-0.374345421,-0.160608063,-0.475675826,-0.016509927,0.100531707,0.384493671,4.90867,2017-04-26,1
2017-04-26 17:30:00,-0.450656305,-0.165895572,-0.474064401,-0.01985371,0.111165856,0.387658228,3.95333,2017-04-26,1
2017-04-26 17:45:00,-0.5270855320000001,-0.175148711,-0.47256411,-0.025705329,0.127630309,0.3931962029999999,2.394,2017-04-26,1
2017-04-26 18:00:00,-0.59970809,-0.187045605,-0.471230517,-0.032810867,0.148919135,0.400316456,1.94667,2017-04-26,1
2017-05-02 08:00:00,-0.402392481,-0.283542631,0.6806045620000001,-0.0106583069999999,0.318141693,0.032436709,3.46667,2017-05-02,1
2017-05-02 08:15:00,-0.357225274,-0.2729676139999999,0.680048898,-0.006060606,0.28293404,0.038765823,3.4563300000000003,2017-05-02,1
2017-05-02 08:30:00,-0.317639865,-0.241242564,0.67849304,0.003970742,0.229065304,0.045094937,3.82533,2017-05-02,1
2017-05-02 08:45:00,-0.28172306,-0.19365499,0.676103687,0.017763845,0.160661863,0.0506329109999999,4.67767,2017-05-02,1
2017-05-02 09:00:00,-0.247581385,-0.132848645,0.6730475370000001,0.034900731,0.081891154,0.056962025,2.582,2017-05-02,1
2017-05-02 09:15:00,-0.213321368,-0.065432915,0.669546856,0.054127482,-0.003140974,0.0625,3.49167,2017-05-02,1
2017-05-02 09:30:00,-0.1770100889999999,0.005948447,0.66582391,0.07460815,-0.090267085,0.067246835,3.85767,2017-05-02,1
2017-05-02 09:45:00,-0.138568653,-0.6386107600394471,0.661989831,0.094670846,-0.175360801,0.071993671,2.08133,2017-05-02,1
2017-05-02 10:00:00,-0.0996144019999999,-0.6386107600394471,0.658266885,0.114315569,-0.254254686,0.075949367,2.60033,2017-05-02,1
2017-05-02 10:15:00,-0.060896835,-0.6386107600394471,0.6548773370000001,0.131870428,-0.32284289,0.079113924,2.43267,2017-05-02,1
2017-05-02 10:30:00,-0.023165452,-0.6386107600394471,0.65193232,0.146499478,-0.376957977,0.081487342,1.69767,2017-05-02,1
2017-05-02 10:45:00,0.012889419,-0.6386107600394471,0.649709666,0.156948798,-0.412473569,0.08306962,2.24133,2017-05-02,1
2017-05-02 11:00:00,0.046498555,-0.6386107600394471,0.648320507,0.162800418,-0.425222229,0.083860759,1.88267,2017-05-02,1
2017-05-02 11:15:00,0.07693218,-0.6386107600394471,0.647431445,0.165726228,-0.424791115,0.08306962,1.52,2017-05-02,1
2017-05-02 11:30:00,0.103499965,-0.6386107600394471,0.646542383,0.168234065,-0.423518302,0.081487342,1.261,2017-05-02,1
2017-05-02 11:45:00,0.125412964,-0.6386107600394471,0.6457644539999999,0.170741902,-0.421506436,0.079113924,2.16633,2017-05-02,1
2017-05-02 12:00:00,0.141980848,-0.6386107600394471,0.644986525,0.1732497389999999,-0.418796576,0.076740506,1.6869999999999998,2017-05-02,1
2017-05-02 12:15:00,0.152473841,-0.6386107600394471,0.644319729,0.175339603,-0.4154708379999999,0.073575949,2.16333,2017-05-02,1
2017-05-02 12:30:00,0.156122721,-0.6386107600394471,0.6436529329999999,0.177011494,-0.411590811,0.0696202529999999,1.85067,2017-05-02,1
2017-05-02 12:45:00,0.150974842,-0.6386107600394471,0.643097269,0.178683386,-0.407238611,0.066455696,1.69433,2017-05-02,1
2017-05-02 13:00:00,0.136339878,-0.6386107600394471,0.642652738,0.179937304,-0.402496356,0.063291139,1.82933,2017-05-02,1
2017-05-02 13:15:00,0.113381525,-0.6386107600394471,0.642263774,0.181191223,-0.397405104,0.060917722,1.29967,2017-05-02,1
2017-05-02 13:30:00,0.08332265,-0.6386107600394471,0.641985942,0.182027168,-0.392046971,0.058544304,1.094,2017-05-02,1
2017-05-02 13:45:00,0.047326949,-0.6386107600394471,0.6418192429999999,0.182445141,-0.386504075,0.056962025,0.852333,2017-05-02,1
2017-05-02 14:00:00,0.0066172919999999,-0.6386107600394471,0.6417636760000001,0.182445141,-0.380817474,0.0561708859999999,1.21467,2017-05-02,1
2017-05-02 14:15:00,-0.037622903,-0.6386107600394471,0.642486039,0.181609195,-0.374227587,0.0561708859999999,1.833,2017-05-02,1
2017-05-02 14:30:00,-0.084210215,-0.6386107600394471,0.644597561,0.178683386,-0.365954302,0.056962025,2.24167,2017-05-02,1
2017-05-02 14:45:00,-0.131961223,-0.6386107600394471,0.647709277,0.174085684,-0.356202911,0.056962025,1.78333,2017-05-02,1
2017-05-02 15:00:00,-0.179653061,-0.6386107600394471,0.6516544879999999,0.168234065,-0.345137649,0.057753165,3.38867,2017-05-02,1
2017-05-02 15:15:00,-0.226102307,-0.6386107600394471,0.656155364,0.161546499,-0.332922748,0.058544304,4.333,2017-05-02,1
2017-05-02 15:30:00,-0.270125541,-0.6386107600394471,0.660878504,0.1536050159999999,-0.319763503,0.059335443,4.369,2017-05-02,1
2017-05-02 15:45:00,-0.31051962,-0.6386107600394471,0.665601645,0.1456635319999999,-0.3058036169999999,0.060126582,4.40767,2017-05-02,1
2017-05-02 16:00:00,-0.346180018,-0.6386107600394471,0.670046954,0.137304075,-0.291227854,0.060917722,4.5393300000000005,2017-05-02,1
2017-05-02 16:15:00,-0.378724076,-0.6386107600394471,0.673992165,0.128944619,-0.276220977,0.061708861,2.7276700000000003,2017-05-02,1
